301_user_id,302_role,303_name,304_profile_img_url,305_contact,306_preferred_language,307_nationality,308_visa_status,309_employment_type,310_contract_period,311_agency_name,312_capable_tasks,313_allowed_zones,401_task_code,402_task_name,403_difficulty_level,404_required_headcount,405_standard_time,406_unit_type,407_sop_text_kr,408_guide_image_urls,409_eval_criteria,501_order_id,502_task_code_mapped,503_assigner_id,504_assignee_id,505_target_zone_id,506_priority,507_target_amount,508_planned_datetime,509_order_memo,510_status,511_read_receipt,512_actual_start_time,513_actual_end_time,514_completed_amount,515_issue_type,516_incomplete_reason,517_worker_feedback,601_worker_photo_urls,602_robot_vision_id,603_robot_scan_time,604_ai_eval_score,605_ai_detected_issues,606_final_grade,607_incentive_points,608_evaluator_memo
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260225-113,TSK-04,W-001,W-004,Zone-3,높음,172.8,2026-02-25 13:16:00,,완료,True,2026-02-25 13:31:00,2026-02-25 14:27:06,179.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260225-113.jpg,RV-20260225-669,2026-02-25 14:32:06,93.6,특이사항 없음,A,936,우수함
W-012,Worker,작업자_12,https://api.farm.com/img/w012.jpg,010-4329-7281,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260225-114,TSK-01,W-001,W-012,Zone-1,보통,82.0,2026-02-25 12:30:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-25 12:41:00,2026-02-25 15:15:38,66.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260225-114.jpg,RV-20260225-149,2026-02-25 15:20:38,83.0,특이사항 없음,B,0,조금 더 신경 쓸 것
W-013,Worker,작업자_13,https://api.farm.com/img/w013.jpg,010-9284-7450,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260225-115,TSK-02,W-001,W-013,Zone-1,높음,185.2,2026-02-25 09:34:00,,완료,True,2026-02-25 09:47:00,2026-02-25 11:34:41,147.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260225-115.jpg,RV-20260225-728,2026-02-25 11:39:41,71.4,줄기 꺾임,C,0,재교육 필요
W-023,Worker,작업자_23,https://api.farm.com/img/w023.jpg,010-8470-7111,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260225-116,TSK-01,W-001,W-023,Zone-4,높음,152.9,2026-02-25 15:48:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-25 15:48:00,2026-02-25 18:00:28,124.2,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260225-116.jpg,RV-20260225-381,2026-02-25 18:05:28,74.9,미수확 과실 잔존,C,0,재교육 필요
W-024,Worker,작업자_24,https://api.farm.com/img/w024.jpg,010-2823-3132,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260225-117,TSK-01,W-002,W-024,Zone-4,보통,153.9,2026-02-25 13:58:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-25 14:12:00,2026-02-25 16:30:14,120.0,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260225-117.jpg,RV-20260225-748,2026-02-25 16:35:14,76.3,미수확 과실 잔존,C,0,재교육 필요
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260225-118,TSK-03,W-001,W-008,Zone-3,보통,192.5,2026-02-25 11:58:00,,완료,True,2026-02-25 12:00:00,2026-02-25 14:16:44,190.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260225-118.jpg,RV-20260225-719,2026-02-25 14:21:44,94.6,특이사항 없음,A,946,우수함
W-025,Worker,작업자_25,https://api.farm.com/img/w025.jpg,010-8920-9921,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260226-119,TSK-01,W-001,W-025,Zone-2,보통,109.1,2026-02-26 11:00:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-26 11:09:00,2026-02-26 13:23:59,91.0,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260226-119.jpg,RV-20260226-156,2026-02-26 13:28:59,78.8,미수확 과실 잔존,C,0,재교육 필요
W-012,Worker,작업자_12,https://api.farm.com/img/w012.jpg,010-4329-7281,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260226-120,TSK-01,W-001,W-012,Zone-1,보통,178.8,2026-02-26 08:45:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-26 08:48:00,2026-02-26 11:19:42,149.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260226-120.jpg,RV-20260226-105,2026-02-26 11:24:42,86.4,특이사항 없음,B,0,조금 더 신경 쓸 것
W-009,Worker,작업자_9,https://api.farm.com/img/w009.jpg,010-4739-8772,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260226-121,TSK-01,W-002,W-009,Zone-2,긴급,119.1,2026-02-26 13:53:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-26 13:59:00,2026-02-26 16:06:13,104.6,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260226-121.jpg,RV-20260226-644,2026-02-26 16:11:13,70.8,미수확 과실 잔존,C,0,재교육 필요
W-009,Worker,작업자_9,https://api.farm.com/img/w009.jpg,010-4739-8772,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260226-122,TSK-01,W-002,W-009,Zone-1,높음,161.4,2026-02-26 09:09:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,이슈발생,True,2026-02-26 09:19:00,2026-02-26 11:41:45,139.8,시간부족,작업 속도 저하로 인한 시간 부족,특이사항 없음,https://api.farm.com/upload/ORD-20260226-122.jpg,RV-20260226-898,2026-02-26 11:46:45,80.2,특이사항 없음,B,0,조금 더 신경 쓸 것
W-006,Worker,작업자_6,https://api.farm.com/img/w006.jpg,010-1795-6820,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260226-123,TSK-03,W-001,W-006,Zone-1,높음,131.2,2026-02-26 09:15:00,,완료,True,2026-02-26 09:20:00,2026-02-26 11:27:10,130.6,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260226-123.jpg,RV-20260226-985,2026-02-26 11:32:10,94.2,특이사항 없음,A,942,우수함
W-024,Worker,작업자_24,https://api.farm.com/img/w024.jpg,010-2823-3132,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260226-124,TSK-01,W-002,W-024,Zone-2,높음,70.9,2026-02-26 15:17:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-26 15:19:00,2026-02-26 17:22:54,63.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260226-124.jpg,RV-20260226-676,2026-02-26 17:27:54,86.0,특이사항 없음,B,0,조금 더 신경 쓸 것
W-028,Worker,작업자_28,https://api.farm.com/img/w028.jpg,010-5270-4186,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260226-125,TSK-01,W-001,W-028,Zone-4,보통,61.1,2026-02-26 08:56:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,이슈발생,True,2026-02-26 09:01:00,2026-02-26 11:19:55,54.0,시간부족,작업 속도 저하로 인한 시간 부족,특이사항 없음,https://api.farm.com/upload/ORD-20260226-125.jpg,RV-20260226-675,2026-02-26 11:24:55,72.5,미수확 과실 잔존,C,0,재교육 필요
W-012,Worker,작업자_12,https://api.farm.com/img/w012.jpg,010-4329-7281,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260226-126,TSK-01,W-001,W-012,Zone-1,보통,100.7,2026-02-26 11:38:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-26 11:52:00,2026-02-26 14:04:42,79.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260226-126.jpg,RV-20260226-892,2026-02-26 14:09:42,86.8,특이사항 없음,B,0,조금 더 신경 쓸 것
W-005,Worker,작업자_5,https://api.farm.com/img/w005.jpg,010-3748-5604,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260226-127,TSK-03,W-001,W-005,Zone-3,긴급,151.8,2026-02-26 12:32:00,,완료,True,2026-02-26 12:40:00,2026-02-26 14:48:43,145.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260226-127.jpg,RV-20260226-840,2026-02-26 14:53:43,95.4,특이사항 없음,A,954,우수함
W-025,Worker,작업자_25,https://api.farm.com/img/w025.jpg,010-8920-9921,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260226-128,TSK-01,W-001,W-025,Zone-1,보통,104.3,2026-02-26 14:10:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-26 14:21:00,2026-02-26 16:36:29,87.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260226-128.jpg,RV-20260226-159,2026-02-26 16:41:29,70.4,미수확 과실 잔존,C,0,재교육 필요
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260226-129,TSK-04,W-001,W-004,Zone-2,보통,68.2,2026-02-26 10:51:00,,완료,True,2026-02-26 10:53:00,2026-02-26 11:42:13,70.5,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260226-129.jpg,RV-20260226-582,2026-02-26 11:47:13,96.4,특이사항 없음,A,964,우수함
W-014,Worker,작업자_14,https://api.farm.com/img/w014.jpg,010-7457-5542,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260226-130,TSK-01,W-001,W-014,Zone-3,높음,165.4,2026-02-26 09:21:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-26 09:22:00,2026-02-26 11:32:59,154.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260226-130.jpg,RV-20260226-941,2026-02-26 11:37:59,86.8,특이사항 없음,B,0,조금 더 신경 쓸 것
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260227-131,TSK-03,W-002,W-004,Zone-1,보통,51.0,2026-02-27 12:04:00,,완료,True,2026-02-27 12:05:00,2026-02-27 14:08:21,49.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260227-131.jpg,RV-20260227-768,2026-02-27 14:13:21,92.4,특이사항 없음,A,924,우수함
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260227-132,TSK-04,W-001,W-004,Zone-1,보통,89.0,2026-02-27 14:37:00,,완료,True,2026-02-27 14:37:00,2026-02-27 15:30:34,87.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260227-132.jpg,RV-20260227-309,2026-02-27 15:35:34,97.5,특이사항 없음,A,975,우수함
W-007,Worker,작업자_7,https://api.farm.com/img/w007.jpg,010-6638-5010,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260227-133,TSK-03,W-001,W-007,Zone-3,높음,61.7,2026-02-27 13:05:00,,완료,True,2026-02-27 13:08:00,2026-02-27 15:17:04,59.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260227-133.jpg,RV-20260227-496,2026-02-27 15:22:04,90.1,특이사항 없음,A,901,우수함
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260227-134,TSK-03,W-002,W-003,Zone-3,보통,101.8,2026-02-27 11:52:00,,완료,True,2026-02-27 12:00:00,2026-02-27 14:13:27,97.8,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260227-134.jpg,RV-20260227-286,2026-02-27 14:18:27,92.1,특이사항 없음,A,921,우수함
W-026,Worker,작업자_26,https://api.farm.com/img/w026.jpg,010-2732-6114,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260227-135,TSK-02,W-001,W-026,Zone-2,높음,151.7,2026-02-27 13:32:00,,완료,True,2026-02-27 13:43:00,2026-02-27 15:21:34,129.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260227-135.jpg,RV-20260227-591,2026-02-27 15:26:34,73.5,줄기 꺾임,C,0,재교육 필요
W-005,Worker,작업자_5,https://api.farm.com/img/w005.jpg,010-3748-5604,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-04,방제,상,2,60.0,zone,보호구 착용 후 꼼꼼히 살포할 것.,https://api.farm.com/guide/spray.jpg,약제 살포 균일도,ORD-20260227-136,TSK-04,W-002,W-005,Zone-2,보통,129.6,2026-02-27 08:39:00,,완료,True,2026-02-27 08:46:00,2026-02-27 09:36:26,128.0,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260227-136.jpg,RV-20260227-800,2026-02-27 09:41:26,90.9,특이사항 없음,A,909,우수함
W-003,Worker,작업자_3,https://api.farm.com/img/w003.jpg,010-8884-6831,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260227-137,TSK-01,W-001,W-003,Zone-4,보통,165.1,2026-02-27 09:09:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-27 09:10:00,2026-02-27 10:48:32,158.4,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260227-137.jpg,RV-20260227-198,2026-02-27 10:53:32,95.4,특이사항 없음,A,954,우수함
W-023,Worker,작업자_23,https://api.farm.com/img/w023.jpg,010-8470-7111,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260227-138,TSK-02,W-002,W-023,Zone-2,보통,103.8,2026-02-27 12:59:00,,완료,True,2026-02-27 12:59:00,2026-02-27 14:40:10,90.3,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260227-138.jpg,RV-20260227-425,2026-02-27 14:45:10,81.4,특이사항 없음,B,0,조금 더 신경 쓸 것
W-026,Worker,작업자_26,https://api.farm.com/img/w026.jpg,010-2732-6114,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260227-139,TSK-02,W-001,W-026,Zone-2,높음,69.7,2026-02-27 15:28:00,,완료,True,2026-02-27 15:34:00,2026-02-27 17:15:23,57.7,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260227-139.jpg,RV-20260227-298,2026-02-27 17:20:23,79.2,줄기 꺾임,C,0,재교육 필요
W-005,Worker,작업자_5,https://api.farm.com/img/w005.jpg,010-3748-5604,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260227-140,TSK-02,W-002,W-005,Zone-2,긴급,146.7,2026-02-27 11:35:00,,완료,True,2026-02-27 11:46:00,2026-02-27 13:03:56,142.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260227-140.jpg,RV-20260227-925,2026-02-27 13:08:56,95.3,특이사항 없음,A,953,우수함
W-025,Worker,작업자_25,https://api.farm.com/img/w025.jpg,010-8920-9921,VN,VN,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260228-141,TSK-02,W-002,W-025,Zone-2,높음,115.4,2026-02-28 10:20:00,,이슈발생,True,2026-02-28 10:29:00,2026-02-28 12:18:02,93.4,장비이상,-,가위 날이 무뎌 교체 필요함,https://api.farm.com/upload/ORD-20260228-141.jpg,RV-20260228-119,2026-02-28 12:23:02,79.3,줄기 꺾임,C,0,재교육 필요
W-008,Worker,작업자_8,https://api.farm.com/img/w008.jpg,010-6800-4967,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260228-142,TSK-03,W-002,W-008,Zone-2,보통,164.7,2026-02-28 11:39:00,,완료,True,2026-02-28 11:40:00,2026-02-28 13:59:57,160.1,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260228-142.jpg,RV-20260228-851,2026-02-28 14:04:57,93.7,특이사항 없음,A,937,우수함
W-014,Worker,작업자_14,https://api.farm.com/img/w014.jpg,010-7457-5542,TH,TH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-02,적엽,하,3,90.0,bed,맨 아래 누런 잎부터 3장 제거할 것.,https://api.farm.com/guide/deleaf.jpg,줄기 손상 여부,ORD-20260228-143,TSK-02,W-001,W-014,Zone-3,보통,76.5,2026-02-28 09:13:00,,완료,True,2026-02-28 09:25:00,2026-02-28 11:04:30,61.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260228-143.jpg,RV-20260228-976,2026-02-28 11:09:30,81.8,특이사항 없음,B,0,조금 더 신경 쓸 것
W-004,Worker,작업자_4,https://api.farm.com/img/w004.jpg,010-6550-7994,KR,KR,내국인,계절,2026-01-01 ~ 2026-12-31,직고용,"수확, 적엽, 곁순제거","1구역, 2구역, 3구역, 4구역",TSK-03,곁순제거,상,2,150.0,row,메인 줄기 이외의 곁순은 모두 제거할 것.,https://api.farm.com/guide/prune.jpg,곁순 잔존율,ORD-20260228-144,TSK-03,W-002,W-004,Zone-2,보통,139.5,2026-02-28 10:29:00,,완료,True,2026-02-28 10:31:00,2026-02-28 12:37:33,139.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260228-144.jpg,RV-20260228-192,2026-02-28 12:42:33,95.3,특이사항 없음,A,953,우수함
W-022,Worker,작업자_22,https://api.farm.com/img/w022.jpg,010-6114-1549,PH,PH,E-8,계절,2026-01-01 ~ 2026-12-31,글로벌맨파워,"수확, 적엽","1구역, 2구역, 3구역, 4구역",TSK-01,수확,중,5,120.0,kg,빨갛게 익은 과실만 조심해서 수확할 것.,https://api.farm.com/guide/harvest.jpg,상처 없는 과실 비율,ORD-20260228-145,TSK-01,W-002,W-022,Zone-3,보통,142.2,2026-02-28 11:52:00,금일 출하량 맞추기 위해 꼼꼼히 진행 요망,완료,True,2026-02-28 11:52:00,2026-02-28 14:25:05,128.9,정상,-,특이사항 없음,https://api.farm.com/upload/ORD-20260228-145.jpg,RV-20260228-771,2026-02-28 14:30:05,78.7,미수확 과실 잔존,C,0,재교육 필요
